# cl_TT                  cl_TE                    cl_EE
6.071544092879861410e+02 -1.352739240548117117e+01 1.003713150651285702e+01
6.071410558427508022e+02 -1.406274102047004781e+01 1.009032313680015491e+01
6.071893353850985022e+02 -1.460140789154813490e+01 1.014194856468116868e+01
6.072903514346501197e+02 -1.514297092343490192e+01 1.019194470986616352e+01
6.074472824238280282e+02 -1.568711612997266336e+01 1.024028441171805959e+01
6.076609426909766398e+02 -1.623329731017978617e+01 1.028703024226975415e+01
6.079349217964894478e+02 -1.678114630607380775e+01 1.033216805407535865e+01
6.082573012787705693e+02 -1.733014410902477920e+01 1.037577510235986367e+01
6.086330591771931040e+02 -1.787985916676756304e+01 1.041787231103026556e+01
6.090637486249396488e+02 -1.842987886456842617e+01 1.045848059083242987e+01
6.095496951689993921e+02 -1.897974091816693232e+01 1.049758332213243150e+01
6.100842345354485587e+02 -1.952895996762759978e+01 1.053522743389580185e+01
6.106676816127046550e+02 -2.007737372860829694e+01 1.057140871352251388e+01
6.113074915551030699e+02 -2.062480202503441618e+01 1.060603792863208916e+01
6.120037671774758792e+02 -2.117108316917565247e+01 1.063901204611364903e+01
6.127566123829577691e+02 -2.171608200255830567e+01 1.067030212674176326e+01
6.135661321928459984e+02 -2.225960297928946119e+01 1.069982557593062289e+01
6.144384654791132334e+02 -2.280151098899299456e+01 1.072750612544565030e+01
6.153694083884922748e+02 -2.334156758727397829e+01 1.075335480588490888e+01
6.163640323818486877e+02 -2.387956032799484873e+01 1.077726941303222397e+01
6.174238428631227862e+02 -2.441536418097740224e+01 1.079925349789571953e+01
6.185416146683589886e+02 -2.494879480518032011e+01 1.081926514162600128e+01
6.197309211249350938e+02 -2.547973953262070168e+01 1.083714605794220276e+01
6.209952009197071447e+02 -2.600785275011757491e+01 1.085287265411237811e+01
6.223188095516038629e+02 -2.653293412526562278e+01 1.086648001704017474e+01
6.237150412237737100e+02 -2.705471701381323157e+01 1.087805933292587746e+01
6.251771445686641755e+02 -2.757302216592837851e+01 1.088754249905855964e+01
6.267052383487825864e+02 -2.808768320258646511e+01 1.089484859000030781e+01
6.282994426543525606e+02 -2.859842508014865459e+01 1.090004916615210462e+01
6.299623936368785735e+02 -2.910512091447916561e+01 1.090309142061753889e+01
6.316969388089237327e+02 -2.960746504662136047e+01 1.090395092621674067e+01
6.334979627760186531e+02 -3.010529484747704743e+01 1.090265888254976367e+01
6.353620986393459589e+02 -3.059836044452600134e+01 1.089917661554814643e+01
6.372925217727530480e+02 -3.108633001706630594e+01 1.089344351480592010e+01
6.392937399874682569e+02 -3.156900942447244773e+01 1.088549069691362270e+01
6.413574767391339719e+02 -3.204607047235158745e+01 1.087525985155265040e+01
6.434802525769783870e+02 -3.251725875684916645e+01 1.086275779231643313e+01
6.456673211621512110e+02 -3.298231066764213892e+01 1.084794595888313928e+01
6.479217742362216086e+02 -3.344108199863469366e+01 1.083085065752132259e+01
6.502321996391314087e+02 -3.389343144257956197e+01 1.081158691732118982e+01
6.526002190642836922e+02 -3.433886010415477585e+01 1.079014775203316034e+01
6.550279504707892784e+02 -3.477784604216887487e+01 1.076667276357895986e+01
6.575155322233807738e+02 -3.521039395959282814e+01 1.074109090907580999e+01
6.600631039182361519e+02 -3.563560229298824567e+01 1.071354798846735612e+01
6.626634036705384005e+02 -3.605317684784809273e+01 1.068416890728787649e+01
6.653234014363816868e+02 -3.646318625498489041e+01 1.065258447084559990e+01
6.680363763962035364e+02 -3.686587595060778710e+01 1.061912957347250774e+01
6.708008796932676887e+02 -3.726099792032598401e+01 1.058386625511203150e+01
6.736112065371963809e+02 -3.764777326233210175e+01 1.054688370269317410e+01
6.764694948736218976e+02 -3.802652795834570298e+01 1.050812850730170922e+01
6.793622519041648502e+02 -3.839661342887685436e+01 1.046762440815889050e+01
6.823013119958110337e+02 -3.875822527802812090e+01 1.042554139730604845e+01
6.852745136847840968e+02 -3.911084523203071228e+01 1.038181934389731786e+01
6.882871914767068802e+02 -3.945482921354226846e+01 1.033657282364356789e+01
6.913291516890437833e+02 -3.978998323306954887e+01 1.028988404836001180e+01
6.943969887493112765e+02 -4.011611326605709849e+01 1.024178346628796810e+01
6.974902205051738520e+02 -4.043341372083430230e+01 1.019237918595609393e+01
7.006131977053054243e+02 -4.074126790744121251e+01 1.014174338838916434e+01
7.037524674224198407e+02 -4.103961506178846719e+01 1.008995845316774265e+01
7.069126385497919500e+02 -4.132843436568076356e+01 1.003710737890500759e+01
7.100904351175363445e+02 -4.160748308174996879e+01 9.983233281037689366e+00
7.132803130963568492e+02 -4.187711286036928726e+01 9.928204848959136797e+00
7.164912450650401752e+02 -4.213592331169829919e+01 9.872125456356839024e+00
7.197162733051325176e+02 -4.238421047472758119e+01 9.814944115646309086e+00
7.229547038640179153e+02 -4.262186805138018286e+01 9.756627629201094720e+00
7.262164898849953261e+02 -4.284772505123707020e+01 9.697181051082765180e+00
7.294846004493294913e+02 -4.306188022798252746e+01 9.636537967334554367e+00
7.327675272744202175e+02 -4.326378656556278202e+01 9.574739252273861467e+00
7.360724359043618961e+02 -4.345279422889333176e+01 9.511542265051755152e+00
7.393821945147492443e+02 -4.362939877273971234e+01 9.447079975786406791e+00
7.426999435665267129e+02 -4.379247358056142048e+01 9.381357267924663290e+00
7.460274801233737207e+02 -4.394223498478900325e+01 9.314392434605352378e+00
7.493612107922001542e+02 -4.407852708418484156e+01 9.246240947287738265e+00
7.527022827758811445e+02 -4.420194218376344963e+01 9.176883411471287388e+00
7.560477562632280524e+02 -4.431161388952988744e+01 9.106423037593188496e+00
7.594007763643825228e+02 -4.440789247981443566e+01 9.034859916956353487e+00
7.627615154279088756e+02 -4.449083073242665165e+01 8.962307379185167733e+00
7.661280139469762389e+02 -4.455993805863871415e+01 8.888770075931677894e+00
7.694997943160381055e+02 -4.461544880533647728e+01 8.814252626739975227e+00
7.728755505085356390e+02 -4.465736790364704234e+01 8.738799131948864485e+00
7.762584320383052727e+02 -4.468564686397071739e+01 8.662412664802864981e+00
7.796377802945042959e+02 -4.469963449054696980e+01 8.585151780678328848e+00
7.830161728888617745e+02 -4.469962267062249595e+01 8.506991938755028571e+00
7.863978095421565513e+02 -4.468606525612124614e+01 8.427979672923216370e+00
7.897718565013872194e+02 -4.465791250304457094e+01 8.348120118721213956e+00
7.931423747596115845e+02 -4.461560389137401472e+01 8.267510814727934587e+00
7.965084599240234411e+02 -4.455845887889547186e+01 8.186074962922297971e+00
7.998583028825117935e+02 -4.448776792218787790e+01 8.103976700196072969e+00
8.032057836147328089e+02 -4.440280678308938178e+01 8.021266002526866501e+00
8.065348208581572180e+02 -4.430368425375191066e+01 7.937875062155634431e+00
8.098539265571598662e+02 -4.419021104290514046e+01 7.853906114929379179e+00
8.131589518357010320e+02 -4.406135014250915560e+01 7.769337430084720886e+00
8.164435567392375788e+02 -4.391790649380993017e+01 7.684349025764442231e+00
8.197035791018655573e+02 -4.376158298919437328e+01 7.599018297751515938e+00
8.229421782051116452e+02 -4.359188603571757170e+01 7.513363516572890255e+00
8.261590403271758305e+02 -4.340849550558024106e+01 7.427472879311560305e+00
8.293446390040792267e+02 -4.321175797915958583e+01 7.341434559591561104e+00
8.324997463824809074e+02 -4.300225866935200258e+01 7.255312823521481214e+00
8.356218318442108739e+02 -4.278037001808070272e+01 7.169138883736299483e+00
8.387110165093898786e+02 -4.254566882565167418e+01 7.082970445515693214e+00
8.417654221128798326e+02 -4.229900478671406461e+01 6.996845196659799093e+00
8.447845185890375888e+02 -4.204072338394524877e+01 6.910851203774228679e+00
8.477630620688009913e+02 -4.177076809437079419e+01 6.825036336281739224e+00
8.506958088518550767e+02 -4.148907771801106037e+01 6.739448000234490976e+00
8.535868544129798465e+02 -4.119693095837625663e+01 6.654127511587773824e+00
8.564377763739756801e+02 -4.089435541605868707e+01 6.569128759071485746e+00
8.592433312884048746e+02 -4.058161061265044367e+01 6.484592933389390801e+00
8.619982418659689074e+02 -4.025921474159301283e+01 6.400573748288962861e+00
8.647150143460285108e+02 -3.992700272089450664e+01 6.317167721354723042e+00
8.673882245359968692e+02 -3.958596721215182868e+01 6.234325684143585455e+00
8.700172691542010170e+02 -3.923487217418693263e+01 6.152200230986744955e+00
8.725981566411574022e+02 -3.887385400757632681e+01 6.070806676282225922e+00
8.751327163044222743e+02 -3.850275784016895386e+01 5.990189426742535517e+00
8.776147388049307665e+02 -3.812046322876349791e+01 5.910329890419615317e+00
8.800459034240489018e+02 -3.772750275047385315e+01 5.831283749563903385e+00
8.824153747836994626e+02 -3.732301649448798742e+01 5.753040651358154456e+00
8.847261104822136986e+02 -3.690807140240358564e+01 5.675717290588099928e+00
8.869781128951733535e+02 -3.648170559828075454e+01 5.599270493399718163e+00
8.891629367428951127e+02 -3.604364981882479668e+01 5.523659926081307958e+00
8.912834277073002340e+02 -3.559406038914412562e+01 5.449066773916238837e+00
8.933295988083503971e+02 -3.513385775314710457e+01 5.375522132242629425e+00
8.953100937326457824e+02 -3.466277192798175122e+01 5.303025392837050767e+00
8.972141620595928089e+02 -3.418053269187067400e+01 5.231663263576997736e+00
8.990432171936000714e+02 -3.368755610505730402e+01 5.161506791334674382e+00
9.007973432139079932e+02 -3.318450096561588225e+01 5.092565140680815894e+00
9.024708497886837222e+02 -3.267109633941941382e+01 5.024893951800793346e+00
9.040710993452511275e+02 -3.214795309580741645e+01 4.958548866659835852e+00
9.055999772536529235e+02 -3.161506020146728702e+01 4.893538169352229517e+00
9.070570903313623603e+02 -3.107282400195209249e+01 4.829884068052366253e+00
9.084453886857661473e+02 -3.052103748012270046e+01 4.767588337868552628e+00
9.097621080209090678e+02 -2.996087340344399763e+01 4.706736851013697986e+00
9.110138700184419349e+02 -2.939216541944793804e+01 4.647288146494095606e+00
9.121929322763472783e+02 -2.881507345487856853e+01 4.589257085688583260e+00
9.133055036480266153e+02 -2.822882707399560687e+01 4.532699349641671205e+00
9.143418849204451817e+02 -2.763441781211815140e+01 4.477600457672995304e+00
9.153028955028595419e+02 -2.703105073995515539e+01 4.423932051132998922e+00
9.161710918938474606e+02 -2.641744078795859707e+01 4.371841072431015718e+00
9.169592810654140749e+02 -2.579540492388686701e+01 4.321251027778120424e+00
9.176629858222373741e+02 -2.516378422560465822e+01 4.272183505322355579e+00
9.182732084756380573e+02 -2.452433915579659285e+01 4.224682075933636760e+00
9.188035260709655176e+02 -2.387672679929012887e+01 4.178749325988415642e+00
9.192456762001090738e+02 -2.322310012501984033e+01 4.134506399669065857e+00
9.196066125570496297e+02 -2.256300253738872996e+01 4.092009096859591466e+00
9.198833889052801851e+02 -2.189758816597750268e+01 4.051288019955094910e+00
9.200760950451516464e+02 -2.122770724419532229e+01 4.012371894387281479e+00
9.201856078170444562e+02 -2.055381368373938855e+01 3.975305437957396659e+00
9.202197692851435704e+02 -1.987584114588647211e+01 3.940011400450184276e+00
9.201776887093925552e+02 -1.919443014711340467e+01 3.906461621408839235e+00
9.200621951307949757e+02 -1.850971991925276328e+01 3.874627962993087316e+00
9.198756732602811326e+02 -1.782137967672684553e+01 3.844482310902372468e+00
9.196174509400046873e+02 -1.713021365453846201e+01 3.815948549338403772e+00
9.192955867675469790e+02 -1.643641587205747001e+01 3.788914554389506417e+00
9.189050527811530173e+02 -1.573996005330111814e+01 3.763486401414985139e+00
9.184493056445039656e+02 -1.504198810263809172e+01 3.739599248255810693e+00
9.179213600216878604e+02 -1.434207252568856994e+01 3.717362295795713756e+00
9.173132842593827263e+02 -1.364161330852009613e+01 3.696755455322375816e+00
9.166239675880812001e+02 -1.293920034090892734e+01 3.677866717341397251e+00
9.158534687974415647e+02 -1.223679431033944454e+01 3.660830029972167221e+00
9.149944359914804863e+02 -1.153344438662622551e+01 3.645705277786598142e+00
9.140373512502604854e+02 -1.082867125456651536e+01 3.632772683566921401e+00
9.129918930496415896e+02 -1.012427289808371178e+01 3.621859762615898592e+00
9.118725972872150578e+02 -9.420474922758245384e+00 3.612863238810117839e+00
9.106736799895663808e+02 -8.717748297290844661e+00 3.605891534155670097e+00
9.094035985584013133e+02 -8.016492663668595142e+00 3.600910679915028556e+00
9.080688727534442251e+02 -7.317107555791514173e+00 3.597925470864518971e+00
9.066672892132002062e+02 -6.619879294211568066e+00 3.597024886670683763e+00
9.051930775927125978e+02 -5.924683392737351006e+00 3.598200951253684554e+00
9.036433701153254106e+02 -5.231249977374115012e+00 3.601474766548422135e+00
9.020098056309601589e+02 -4.539473848267254752e+00 3.606909748262474569e+00
9.002840215969390556e+02 -3.849214068649089882e+00 3.614581709501607953e+00
8.984615455963264594e+02 -3.160242309212867085e+00 3.624489639577272992e+00
8.965382007863853460e+02 -2.472411549962728383e+00 3.636683653557219564e+00
8.945147068675461242e+02 -1.786018392942225974e+00 3.651175570586310926e+00
8.923995074296325356e+02 -1.101727153172710416e+00 3.667967188148287150e+00
8.901958495849261226e+02 -4.202728307067662428e-01 3.687076929041658957e+00
8.879092888611329499e+02 2.576096197732120618e-01 3.708444952401638517e+00
8.855424176332620618e+02 9.313022175939745795e-01 3.732070694817599676e+00
8.831076127126549409e+02 1.600053022412398329e+00 3.757943096515879322e+00
8.806087191747246834e+02 2.263238074666030997e+00 3.786093794384428168e+00
8.780457655690422598e+02 2.920904850117554297e+00 3.816437059971051315e+00
8.754116287062709034e+02 3.573100183205907499e+00 3.848998582585698713e+00
8.726966402301882226e+02 4.220128151080698053e+00 3.883870710946616178e+00
8.699010521024555374e+02 4.862087609373537234e+00 3.921226832726244282e+00
8.670165628191761016e+02 5.499188782982931123e+00 3.960798824457959721e+00
8.640368377336116055e+02 6.131738370654465697e+00 4.002627428071741100e+00
8.609703019271387348e+02 6.759647002609588284e+00 4.046679627396285284e+00
8.578203478425896265e+02 7.382600343805382437e+00 4.092905684748382455e+00
8.545821968936411395e+02 8.000007675504383187e+00 4.141208651010975572e+00
8.512778435256171861e+02 8.611400478512850398e+00 4.191532369305580374e+00
8.479042038813412319e+02 9.216207520993036084e+00 4.243786506298654615e+00
8.444667147283843178e+02 9.813970460612338798e+00 4.297908486642107562e+00
8.409753048568245504e+02 1.040415546292372539e+01 4.353781529944905415e+00
8.374334070722321712e+02 1.098649757030903729e+01 4.411361549677890181e+00
8.338356006132171387e+02 1.156091132423199674e+01 4.470660403033849484e+00
8.301815668163766304e+02 1.212733676512162084e+01 4.531688357641579401e+00
8.264683269117649616e+02 1.268576642767811968e+01 4.594404754901982635e+00
8.226944177497200599e+02 1.323615420950334709e+01 4.658791776440191157e+00
8.188514341753316330e+02 1.377846595257124918e+01 4.724848443751724858e+00
8.149477317921761141e+02 1.431267614255928322e+01 4.792598257713279963e+00
8.109823806568890632e+02 1.483879545231674513e+01 4.861856423656920612e+00
8.069594496428826460e+02 1.535685141738593629e+01 4.932525662596980887e+00
8.028807749110106897e+02 1.586687320824398384e+01 5.004442449361638623e+00
7.987670228980834963e+02 1.636888989185072418e+01 5.077475397080734254e+00
7.946069041332260667e+02 1.686292659207965627e+01 5.151526565906031863e+00
7.904168306659993277e+02 1.734852832247697663e+01 5.226509305016271867e+00
7.861938620395493444e+02 1.782510920186680892e+01 5.302630795615314696e+00
7.819399336828289506e+02 1.829261736266601446e+01 5.379660443143653659e+00
7.776536274087475249e+02 1.875048620929022292e+01 5.457738019105271121e+00
7.733380025998025076e+02 1.919807587218903677e+01 5.536857059611961951e+00
7.689873716718792593e+02 1.963476377979566934e+01 5.617063454011138823e+00
7.646098248372896933e+02 2.005995245365123125e+01 5.698520232529538987e+00
7.601968369545809310e+02 2.047301334919987070e+01 5.781184915856961481e+00
7.557513348010432992e+02 2.087366704244140436e+01 5.865108071527370903e+00
7.512754256711344851e+02 2.126201369538900821e+01 5.950283463830704278e+00
7.467598988035442744e+02 2.163825261136177502e+01 6.036671172438038191e+00
7.422106416816347974e+02 2.200251621186268736e+01 6.124217977464473606e+00
7.376254916527444720e+02 2.235501112357982478e+01 6.212958020204291110e+00
7.330022234526830971e+02 2.269589905894097370e+01 6.302838783619537644e+00
7.283467218996725023e+02 2.302536968807457640e+01 6.393779655251858429e+00
7.236548665769182662e+02 2.334328779463046288e+01 6.485724634062685290e+00
7.189317129861260582e+02 2.364945434776985778e+01 6.578690283653666704e+00
7.141802416226237256e+02 2.394356206294022016e+01 6.672641686590852217e+00
7.094039080090628886e+02 2.422540029134119521e+01 6.767488924613807910e+00
7.046022874365952475e+02 2.449457873990957069e+01 6.863142118209855091e+00
6.997927487995293632e+02 2.475095447388785530e+01 6.959577741189217015e+00
6.949631966299660917e+02 2.499419477276336110e+01 7.056790048913128999e+00
6.901234250718215435e+02 2.522412725612622353e+01 7.154700500850038836e+00
6.852629025890634011e+02 2.543978672056223544e+01 7.253391264459201793e+00
6.803943857784274769e+02 2.564113682982907250e+01 7.352901946444245773e+00
6.755096586738681026e+02 2.582848850811589969e+01 7.453015224964490315e+00
6.706073503370483877e+02 2.600175146020743711e+01 7.553858899270554872e+00
6.656918526634045747e+02 2.616066225398353140e+01 7.655343374084453423e+00
6.607606353355797637e+02 2.630521917129378551e+01 7.757415288082607496e+00
6.558154394762706261e+02 2.643563948491991411e+01 7.860110509136953638e+00
6.508606984443741794e+02 2.655225215594851917e+01 7.963314917644306767e+00
6.458910071104991175e+02 2.665539326875708070e+01 8.066938613012938575e+00
6.409165970240011347e+02 2.674529846412068679e+01 8.170998000174455100e+00
6.359334086067057115e+02 2.682231163726349266e+01 8.275403664138384130e+00
6.309435496944490751e+02 2.688670273095066321e+01 8.380103869782516313e+00
6.259526694071631709e+02 2.693875241288061062e+01 8.484970580464599621e+00
6.209573781078722732e+02 2.697861061609403421e+01 8.589967191295441395e+00
6.159620444932533019e+02 2.700652939894017734e+01 8.695019424789139251e+00
6.109690773838551650e+02 2.702271837532970622e+01 8.800021935521264993e+00
6.059783257336720226e+02 2.702734071196575982e+01 8.904915570673137992e+00
6.009956609521483415e+02 2.702064661405232115e+01 9.009553880839577644e+00
5.960209079140100812e+02 2.700279193297932068e+01 9.113944972336261330e+00
5.910515317044137191e+02 2.697401248773518034e+01 9.217912871473210146e+00
5.860983933789987077e+02 2.693458448615933065e+01 9.321468195630625786e+00
5.811617217797643207e+02 2.688464336967548718e+01 9.424549416432922655e+00
5.762389816127417816e+02 2.682451714356799499e+01 9.527067381555571757e+00
5.713350658614941722e+02 2.675324935990196451e+01 9.628967576723065136e+00
5.664491509431707073e+02 2.667172824233117723e+01 9.730279947859182599e+00
5.615928563728970175e+02 2.658016350161097208e+01 9.830791186277112459e+00
5.567576445078367442e+02 2.647844464856252245e+01 9.930542039348514649e+00
5.519477890760712171e+02 2.636640459671462366e+01 1.002959855287200952e+01
5.471625853283740071e+02 2.624394451656978333e+01 1.012783989323023981e+01
5.424078579385594594e+02 2.611096528366052638e+01 1.022523255343572579e+01
5.376869033628665875e+02 2.596736747863128869e+01 1.032180506836270339e+01
5.329971406439101429e+02 2.581302284532185709e+01 1.041752889458328291e+01
5.283359890315302891e+02 2.564781091801931012e+01 1.051232806086502514e+01
5.237078799198396837e+02 2.547171545484334487e+01 1.060623111678905417e+01
5.191155495189625526e+02 2.528464328524364291e+01 1.069915165986639138e+01
5.145521696477255773e+02 2.508657577214262702e+01 1.079103237209904442e+01
5.100241278284037776e+02 2.487748457743372299e+01 1.088185135952540072e+01
5.055360379490862783e+02 2.465728036706538617e+01 1.097156524293469104e+01
5.010801859787118815e+02 2.442594545132041262e+01 1.106009986553915780e+01
4.966619710943122641e+02 2.418362569030975351e+01 1.114742487581711572e+01
4.922898403849043802e+02 2.393043926612050143e+01 1.123356881290189158e+01
4.879512839323398907e+02 2.366657395968624300e+01 1.131849908044755715e+01
4.836591068288425959e+02 2.339219874904022589e+01 1.140209575586524160e+01
4.794088924487806480e+02 2.310759795773673986e+01 1.148442217284694955e+01
4.752038403543225513e+02 2.281287575106778220e+01 1.156537818074513524e+01
4.710497817615130316e+02 2.250824488817444546e+01 1.164504664197192518e+01
4.669479448300666036e+02 2.219255465606569189e+01 1.172321681426701367e+01
4.628927381532147933e+02 2.186715348662432845e+01 1.179991085200377299e+01
4.588834001961844251e+02 2.153222981177799866e+01 1.187515079234607995e+01
4.549302969435488535e+02 2.118787285445406354e+01 1.194889391884946761e+01
4.510256863221734989e+02 2.083426535853248396e+01 1.202112012203142832e+01
4.471734612918681933e+02 2.047144445719360917e+01 1.209168333908956328e+01
4.433710529732492205e+02 2.009961823458049324e+01 1.216062792568716766e+01
4.396184883541577619e+02 1.971898506559373487e+01 1.222789195356137704e+01
4.359186857222350113e+02 1.932980089736822649e+01 1.229352938623259561e+01
4.322723258385544796e+02 1.893227667652498880e+01 1.235748445756194691e+01
4.286781048800828557e+02 1.852669058650959499e+01 1.241966564928813277e+01
4.251367482605797363e+02 1.811323327249874637e+01 1.248008901407381899e+01
4.216498326481387835e+02 1.769213457251114363e+01 1.253878190978818274e+01
4.182154908396419728e+02 1.726370774826219190e+01 1.259564989485688891e+01
4.148346925903655915e+02 1.682831461479927881e+01 1.265073457285906144e+01
4.115100806677921241e+02 1.638624804962833892e+01 1.270404407752992171e+01
4.082364478486080657e+02 1.593784720456110549e+01 1.275557770183057826e+01
4.050203922333328137e+02 1.548350860516504213e+01 1.280524641460977620e+01
4.018576321921992189e+02 1.502356679622899627e+01 1.285315727557386367e+01
3.987437130276807125e+02 1.455826882263350086e+01 1.289931120966167022e+01
3.956897442865591188e+02 1.408811579093629973e+01 1.294365208209421780e+01
3.926885154644060094e+02 1.361331377833734813e+01 1.298612371756176920e+01
3.897375346277112840e+02 1.313414584238517513e+01 1.302678466879745045e+01
3.868455845439265204e+02 1.265025234650031827e+01 1.306544803874810157e+01
3.839992176395376760e+02 1.216290717864875148e+01 1.310230276000331173e+01
3.812096035012307311e+02 1.167243177070927374e+01 1.313730280592291244e+01
3.784688567838704785e+02 1.117916854695586082e+01 1.317046385390293040e+01
3.757812188514474201e+02 1.068329990877084867e+01 1.320177041792496730e+01
3.731418569087873607e+02 1.018513708782931459e+01 1.323122200295467898e+01
3.705587320571357850e+02 9.684903865724416860e+00 1.325876020787783460e+01
3.680344839538246333e+02 9.182763193265303769e+00 1.328440223691222144e+01
3.655662392312116253e+02 8.678937645158985248e+00 1.330805495571299524e+01
3.631586500885673559e+02 8.173724920601024735e+00 1.332977566238453093e+01
3.608112773662487598e+02 7.667262508333329230e+00 1.334948335796141627e+01
3.585236833348166101e+02 7.159624080322572581e+00 1.336716826908786615e+01
3.562954316973965092e+02 6.650972027855308610e+00 1.338278217161608730e+01
3.541307042078280460e+02 6.141468645470951060e+00 1.339625067916836798e+01
3.520275884211454240e+02 5.631226711242736549e+00 1.340756360678530434e+01
3.499877830937248859e+02 5.120376965525861301e+00 1.341667608073541729e+01
3.480136694051896029e+02 4.609025501154810023e+00 1.342348723053523862e+01
3.460988981629361092e+02 4.097368618887619718e+00 1.342810481622845131e+01
3.442471276200120087e+02 3.585652265834692987e+00 1.343042368008184795e+01
3.424597656700128709e+02 3.073990887233651215e+00 1.343042776225837009e+01
3.407432851695043041e+02 2.562600138382395532e+00 1.342822494742564210e+01
3.390839980838788961e+02 2.051798020232032282e+00 1.342364920493106517e+01
3.374899818189988991e+02 1.541493705451748797e+00 1.341676173003239825e+01
3.359706178163017967e+02 1.032019170997938939e+00 1.340731334953109943e+01
3.345135526635829706e+02 5.236173959854127924e-01 1.339565562804215659e+01
3.331194673411194458e+02 1.654782777135985553e-02 1.338173214088847907e+01
3.317935025448218767e+02 -4.890559474894633496e-01 1.336548455751020015e+01
3.305285878883406099e+02 -9.930306896392384619e-01 1.334709853864174534e+01
3.293243099798636422e+02 -1.495206519343168505e+00 1.332646416382023880e+01
3.281826589464396875e+02 -1.995421014381202784e+00 1.330369185530922316e+01
3.271061742471498519e+02 -2.493540189870092849e+00 1.327870638203041054e+01
3.260890946253823017e+02 -2.989455386601337583e+00 1.325154601351181149e+01
3.251343920451625422e+02 -3.483071909085542206e+00 1.322224896019341855e+01
3.242426550136389665e+02 -3.974299755592861416e+00 1.319077926217858376e+01
3.234091040958181225e+02 -4.463044674675660239e+00 1.315716814953687752e+01
3.226333357813669522e+02 -4.949177531014924192e+00 1.312140390953034519e+01
3.219149479601658186e+02 -5.432639797549589922e+00 1.308345966337242494e+01
3.212585489354719925e+02 -5.913244431774990595e+00 1.304345738464166438e+01
3.206561406866659922e+02 -6.390768373309763994e+00 1.300135894117368096e+01
3.201131563771704691e+02 -6.864936717107370967e+00 1.295726043948425499e+01
3.196220649045999380e+02 -7.335599194973445591e+00 1.291124800257428973e+01
3.191845966366356038e+02 -7.802488680411727273e+00 1.286335930760840185e+01
3.188021253810242115e+02 -8.265407939005832816e+00 1.281356558926940892e+01
3.184742587080791054e+02 -8.724125369098713279e+00 1.276195963129982225e+01
3.181933154792121741e+02 -9.178249066305149029e+00 1.270866299336962335e+01
3.179692959838472461e+02 -9.627409364429940553e+00 1.265348166024787169e+01
3.177864825557538779e+02 -1.007128216714990288e+01 1.259649126619093273e+01
3.176550388891776038e+02 -1.050965870742373021e+01 1.253784944043342620e+01
3.175612629163933889e+02 -1.094222007161940624e+01 1.247759344929658809e+01
3.175087030605218956e+02 -1.136871963619485015e+01 1.241576050111277318e+01
3.174874319672279057e+02 -1.178896516048944498e+01 1.235242408458931429e+01
3.175056486353532819e+02 -1.220297719910100653e+01 1.228777212788778961e+01
3.175552665348465666e+02 -1.261081571766219689e+01 1.222192336673314372e+01
3.176435578197878158e+02 -1.301248847524866115e+01 1.215497919613497579e+01
3.177659437198982459e+02 -1.340789714393240040e+01 1.208707215816921554e+01
3.179210604569036605e+02 -1.379701448753180948e+01 1.201828420759301963e+01
3.181122959508508643e+02 -1.417983895055106025e+01 1.194866161469265009e+01
3.183326998362460927e+02 -1.455633854525586912e+01 1.187822569146413088e+01
3.185927865431089003e+02 -1.492626339104552891e+01 1.180686961370195043e+01
3.188872874617744628e+02 -1.528942627242959240e+01 1.173443133009566886e+01
3.192180316000215043e+02 -1.564569871679760915e+01 1.166082787671460785e+01
3.195926982036631330e+02 -1.599491875226717141e+01 1.158586009114351612e+01
3.200015039916909814e+02 -1.633686693282360380e+01 1.150938039533205703e+01
3.204474688631450476e+02 -1.667135735013443920e+01 1.143138205013928754e+01
3.209342931402632644e+02 -1.699797225053944061e+01 1.135175421236933779e+01
3.214569463508609601e+02 -1.731627963335530040e+01 1.127074774151755499e+01
3.220157286811897848e+02 -1.762586428469772670e+01 1.118836397369179636e+01
3.225976032708403523e+02 -1.792616362941143748e+01 1.110475613315096055e+01
3.232214689352105665e+02 -1.821614076507316682e+01 1.101986687321014813e+01
3.238645631832818594e+02 -1.849566777045848909e+01 1.093400116749497641e+01
3.245406056289654089e+02 -1.876467917413436126e+01 1.084722424375814853e+01
3.252369276954907491e+02 -1.902357452676808691e+01 1.075955249615638110e+01
3.259583252293665510e+02 -1.927264079275852993e+01 1.067100227310833027e+01
3.267138743731808290e+02 -1.951230164636045217e+01 1.058157104378780566e+01
3.274910860332906282e+02 -1.974300259331926455e+01 1.049123519460783882e+01
3.282983143243152995e+02 -1.996517478512442167e+01 1.040004429841173206e+01
3.291318750859820739e+02 -2.017913020158355764e+01 1.030795908107327286e+01
3.299975168267203571e+02 -2.038500462686787884e+01 1.021499567672684528e+01
3.308906507795090306e+02 -2.058242872748060748e+01 1.012124043507373017e+01
3.318098523933801971e+02 -2.077102234518277513e+01 1.002680075818308225e+01
3.327441602019168840e+02 -2.095040906772742417e+01 9.931734309315448428e+00
3.337003257631906195e+02 -2.112021468698550208e+01 9.836141129946730288e+00
3.346775829589523710e+02 -2.128010386313162883e+01 9.740121226485145556e+00
3.356659493041433393e+02 -2.142968954552947736e+01 9.643671729752586685e+00
3.366696424668592726e+02 -2.156898918908503404e+01 9.546888499486142265e+00
